period,value,hour,day,weekday
2024-12-23 21:00:00,27286,21,23,0
2024-12-23 21:00:00,24757,21,23,0
2024-12-23 21:00:00,222,21,23,0
2024-12-23 21:00:00,180,21,23,0
2024-12-23 21:00:00,1725,21,23,0
2024-12-23 21:00:00,1503,21,23,0
2024-12-23 21:00:00,0,21,23,0
2024-12-23 21:00:00,26375,21,23,0
2024-12-23 21:00:00,27286,21,23,0
2024-12-23 21:00:00,24757,21,23,0
2024-12-23 21:00:00,10,21,23,0
2024-12-23 21:00:00,49,21,23,0
2024-12-23 21:00:00,352,21,23,0
2024-12-23 21:00:00,2878,21,23,0
2024-12-23 21:00:00,3040,21,23,0
2024-12-23 21:00:00,5536,21,23,0
2024-12-23 21:00:00,10249,21,23,0
2024-12-23 21:00:00,10072,21,23,0
2024-12-23 21:00:00,14117,21,23,0
2024-12-23 21:00:00,70,21,23,0
2024-12-23 21:00:00,31333,21,23,0
2024-12-23 21:00:00,31992,21,23,0
2024-12-23 21:00:00,30730,21,23,0
2024-12-23 21:00:00,276,21,23,0
2024-12-23 21:00:00,261,21,23,0
2024-12-23 21:00:00,322,21,23,0
2024-12-23 21:00:00,2232,21,23,0
2024-12-23 21:00:00,2128,21,23,0
2024-12-23 21:00:00,2184,21,23,0
2024-12-23 21:00:00,17944,21,23,0
2024-12-23 21:00:00,19290,21,23,0
2024-12-23 21:00:00,16753,21,23,0
2024-12-23 21:00:00,1200,21,23,0
2024-12-23 21:00:00,1182,21,23,0
2024-12-23 21:00:00,1270,21,23,0
2024-12-23 21:00:00,70,21,23,0
2024-12-23 21:00:00,47748,21,23,0
2024-12-23 21:00:00,48193,21,23,0
2024-12-23 21:00:00,45163,21,23,0
2024-12-23 21:00:00,273,21,23,0
2024-12-23 21:00:00,296,21,23,0
2024-12-23 21:00:00,222,21,23,0
2024-12-23 21:00:00,595,21,23,0
2024-12-23 21:00:00,613,21,23,0
2024-12-23 21:00:00,420,21,23,0
2024-12-23 21:00:00,17944,21,23,0
2024-12-23 21:00:00,19290,21,23,0
2024-12-23 21:00:00,16753,21,23,0
2024-12-23 21:00:00,3781,21,23,0
2024-12-23 21:00:00,3231,21,23,0
2024-12-23 21:00:00,3974,21,23,0
2024-12-23 21:00:00,603,21,23,0
2024-12-23 21:00:00,775,21,23,0
2024-12-23 21:00:00,840,21,23,0
2024-12-23 21:00:00,86,21,23,0
2024-12-23 21:00:00,112,21,23,0
2024-12-23 21:00:00,69,21,23,0
2024-12-23 21:00:00,162,21,23,0
2024-12-23 21:00:00,162,21,23,0
2024-12-23 21:00:00,179,21,23,0
2024-12-23 21:00:00,173,21,23,0
2024-12-23 20:00:00,2505,20,23,0
2024-12-23 20:00:00,2554,20,23,0
2024-12-23 20:00:00,2678,20,23,0
2024-12-23 20:00:00,1675,20,23,0
2024-12-23 20:00:00,1739,20,23,0
2024-12-23 20:00:00,833,20,23,0
2024-12-23 20:00:00,597,20,23,0
2024-12-23 20:00:00,3395,20,23,0
2024-12-23 20:00:00,2897,20,23,0
2024-12-23 20:00:00,2793,20,23,0
2024-12-23 20:00:00,1863,20,23,0
2024-12-23 20:00:00,1996,20,23,0
2024-12-23 20:00:00,1187,20,23,0
2024-12-23 20:00:00,7354,20,23,0
2024-12-23 20:00:00,7479,20,23,0
2024-12-23 20:00:00,9211,20,23,0
2024-12-23 20:00:00,31874,20,23,0
2024-12-23 20:00:00,28342,20,23,0
2024-12-23 20:00:00,24744,20,23,0
2024-12-23 20:00:00,27071,20,23,0
2024-12-23 20:00:00,27872,20,23,0
2024-12-23 20:00:00,26502,20,23,0
2024-12-23 20:00:00,177,20,23,0
2024-12-23 20:00:00,31750,20,23,0
2024-12-23 20:00:00,32370,20,23,0
2024-12-23 20:00:00,31614,20,23,0
2024-12-23 20:00:00,299,20,23,0
2024-12-23 20:00:00,305,20,23,0
2024-12-23 20:00:00,759,20,23,0
2024-12-23 20:00:00,26709,20,23,0
2024-12-23 20:00:00,23120,20,23,0
2024-12-23 20:00:00,21086,20,23,0
2024-12-23 20:00:00,7623,20,23,0
2024-12-23 20:00:00,8104,20,23,0
2024-12-23 20:00:00,8207,20,23,0
2024-12-23 20:00:00,607,20,23,0
2024-12-23 20:00:00,634,20,23,0
2024-12-23 20:00:00,520,20,23,0
2024-12-23 20:00:00,275,20,23,0
2024-12-23 20:00:00,309,20,23,0
2024-12-23 20:00:00,291,20,23,0
2024-12-23 20:00:00,378,20,23,0
2024-12-23 20:00:00,69,20,23,0
2024-12-23 20:00:00,12642,20,23,0
2024-12-23 20:00:00,12864,20,23,0
2024-12-23 20:00:00,12177,20,23,0
2024-12-23 20:00:00,828,20,23,0
2024-12-23 20:00:00,808,20,23,0
2024-12-23 20:00:00,495,20,23,0
2024-12-23 20:00:00,47981,20,23,0
2024-12-23 20:00:00,48285,20,23,0
2024-12-23 20:00:00,45360,20,23,0
2024-12-23 20:00:00,26263,20,23,0
2024-12-23 20:00:00,24986,20,23,0
2024-12-23 20:00:00,25083,20,23,0
2024-12-23 20:00:00,1247,20,23,0
2024-12-23 20:00:00,1886,20,23,0
2024-12-23 20:00:00,1941,20,23,0
2024-12-23 20:00:00,1731,20,23,0
2024-12-23 20:00:00,5276,20,23,0
2024-12-23 20:00:00,3819,20,23,0
2024-12-23 20:00:00,4089,20,23,0
2024-12-23 20:00:00,14624,20,23,0
2024-12-23 20:00:00,14992,20,23,0
2024-12-23 20:00:00,14162,20,23,0
2024-12-23 20:00:00,720,20,23,0
2024-12-23 20:00:00,746,20,23,0
2024-12-23 20:00:00,615,20,23,0
2024-12-23 20:00:00,2439,20,23,0
2024-12-23 20:00:00,206,20,23,0
2024-12-23 20:00:00,184,20,23,0
2024-12-23 20:00:00,184,20,23,0
2024-12-23 20:00:00,174,20,23,0
2024-12-23 20:00:00,174,20,23,0
2024-12-23 20:00:00,491,20,23,0
2024-12-23 20:00:00,64,20,23,0
2024-12-23 20:00:00,67,20,23,0
2024-12-23 20:00:00,0,20,23,0
2024-12-23 20:00:00,248,20,23,0
2024-12-23 20:00:00,317,20,23,0
2024-12-23 20:00:00,656,20,23,0
2024-12-23 20:00:00,1980,20,23,0
2024-12-23 20:00:00,2080,20,23,0
2024-12-23 20:00:00,1238,20,23,0
2024-12-23 20:00:00,16736,20,23,0
2024-12-23 20:00:00,16800,20,23,0
2024-12-23 20:00:00,12942,20,23,0
2024-12-23 20:00:00,1511,20,23,0
2024-12-23 20:00:00,1466,20,23,0
2024-12-23 20:00:00,773,20,23,0
2024-12-23 20:00:00,2786,20,23,0
2024-12-23 20:00:00,2613,20,23,0
2024-12-23 20:00:00,1597,20,23,0
2024-12-23 20:00:00,4091,20,23,0
2024-12-23 20:00:00,4030,20,23,0
2024-12-23 20:00:00,3696,20,23,0
2024-12-23 20:00:00,84962,20,23,0
2024-12-23 20:00:00,106624,20,23,0
2024-12-23 20:00:00,104257,20,23,0
2024-12-23 20:00:00,83006,20,23,0
2024-12-23 20:00:00,6584,20,23,0
2024-12-23 20:00:00,6374,20,23,0
2024-12-23 20:00:00,76410,20,23,0
2024-12-23 20:00:00,16736,20,23,0
2024-12-23 20:00:00,16800,20,23,0
2024-12-23 20:00:00,12942,20,23,0
2024-12-23 20:00:00,4127,20,23,0
2024-12-23 20:00:00,3353,20,23,0
2024-12-23 20:00:00,3412,20,23,0
2024-12-23 20:00:00,43865,20,23,0
2024-12-23 20:00:00,42326,20,23,0
2024-12-23 20:00:00,42400,20,23,0
2024-12-23 20:00:00,1466,20,23,0
2024-12-23 20:00:00,1480,20,23,0
2024-12-23 20:00:00,2550,20,23,0
2024-12-23 20:00:00,21292,20,23,0
2024-12-23 20:00:00,19697,20,23,0
2024-12-23 20:00:00,15258,20,23,0
2024-12-23 20:00:00,21292,20,23,0
2024-12-23 20:00:00,19697,20,23,0
2024-12-23 20:00:00,15258,20,23,0
2024-12-23 20:00:00,6364,20,23,0
2024-12-23 20:00:00,6227,20,23,0
2024-12-23 20:00:00,7475,20,23,0
2024-12-23 20:00:00,2743,20,23,0
2024-12-23 20:00:00,2905,20,23,0
2024-12-23 20:00:00,486,20,23,0
2024-12-23 20:00:00,2998,20,23,0
2024-12-23 20:00:00,2872,20,23,0
2024-12-23 20:00:00,1024,20,23,0
2024-12-23 20:00:00,84962,20,23,0
2024-12-23 20:00:00,106624,20,23,0
2024-12-23 20:00:00,104257,20,23,0
2024-12-23 20:00:00,1503,20,23,0
2024-12-23 20:00:00,1394,20,23,0
2024-12-23 20:00:00,2661,20,23,0
2024-12-23 20:00:00,4887,20,23,0
2024-12-23 20:00:00,4887,20,23,0
2024-12-23 20:00:00,4827,20,23,0
2024-12-23 20:00:00,3281,20,23,0
2024-12-23 20:00:00,2628,20,23,0
2024-12-23 20:00:00,1204,20,23,0
2024-12-23 20:00:00,3317,20,23,0
2024-12-23 20:00:00,3388,20,23,0
2024-12-23 20:00:00,2254,20,23,0
2024-12-23 20:00:00,2882,20,23,0
2024-12-23 20:00:00,2882,20,23,0
2024-12-23 20:00:00,3163,20,23,0
2024-12-23 20:00:00,1207,20,23,0
2024-12-23 20:00:00,1342,20,23,0
2024-12-23 20:00:00,456,20,23,0
2024-12-23 20:00:00,26860,20,23,0
2024-12-23 20:00:00,27714,20,23,0
2024-12-23 20:00:00,24965,20,23,0
2024-12-23 20:00:00,223,20,23,0
2024-12-23 20:00:00,178,20,23,0
2024-12-23 20:00:00,1646,20,23,0
2024-12-23 20:00:00,1423,20,23,0
2024-12-23 20:00:00,0,20,23,0
2024-12-23 20:00:00,26860,20,23,0
2024-12-23 20:00:00,27714,20,23,0
2024-12-23 20:00:00,24965,20,23,0
2024-12-23 20:00:00,15,20,23,0
2024-12-23 20:00:00,47,20,23,0
2024-12-23 20:00:00,350,20,23,0
2024-12-23 20:00:00,2895,20,23,0
2024-12-23 20:00:00,3048,20,23,0
2024-12-23 20:00:00,5607,20,23,0
2024-12-23 20:00:00,10403,20,23,0
2024-12-23 20:00:00,10037,20,23,0
2024-12-23 20:00:00,14385,20,23,0
2024-12-23 20:00:00,35,20,23,0
2024-12-23 20:00:00,31735,20,23,0
2024-12-23 20:00:00,32323,20,23,0
2024-12-23 20:00:00,31264,20,23,0
2024-12-23 20:00:00,283,20,23,0
2024-12-23 20:00:00,268,20,23,0
2024-12-23 20:00:00,327,20,23,0
2024-12-23 20:00:00,2190,20,23,0
2024-12-23 20:00:00,2071,20,23,0
2024-12-23 20:00:00,2171,20,23,0
2024-12-23 20:00:00,18367,20,23,0
2024-12-23 20:00:00,19678,20,23,0
2024-12-23 20:00:00,17201,20,23,0
2024-12-23 20:00:00,1183,20,23,0
2024-12-23 20:00:00,1159,20,23,0
2024-12-23 20:00:00,1218,20,23,0
2024-12-23 20:00:00,35,20,23,0
2024-12-23 20:00:00,47981,20,23,0
2024-12-23 20:00:00,48285,20,23,0
2024-12-23 20:00:00,45360,20,23,0
2024-12-23 20:00:00,268,20,23,0
2024-12-23 20:00:00,296,20,23,0
2024-12-23 20:00:00,218,20,23,0
2024-12-23 20:00:00,607,20,23,0
2024-12-23 20:00:00,622,20,23,0
2024-12-23 20:00:00,409,20,23,0
2024-12-23 20:00:00,18367,20,23,0
2024-12-23 20:00:00,19678,20,23,0
2024-12-23 20:00:00,17201,20,23,0
2024-12-23 20:00:00,3759,20,23,0
2024-12-23 20:00:00,3256,20,23,0
2024-12-23 20:00:00,4086,20,23,0
2024-12-23 20:00:00,599,20,23,0
2024-12-23 20:00:00,731,20,23,0
2024-12-23 20:00:00,845,20,23,0
2024-12-23 20:00:00,89,20,23,0
2024-12-23 20:00:00,114,20,23,0
2024-12-23 20:00:00,67,20,23,0
2024-12-23 20:00:00,160,20,23,0
2024-12-23 20:00:00,160,20,23,0
2024-12-23 20:00:00,181,20,23,0
2024-12-23 20:00:00,177,20,23,0
2024-12-23 19:00:00,2585,19,23,0
2024-12-23 19:00:00,2631,19,23,0
2024-12-23 19:00:00,2827,19,23,0
2024-12-23 19:00:00,1680,19,23,0
2024-12-23 19:00:00,1751,19,23,0
2024-12-23 19:00:00,805,19,23,0
2024-12-23 19:00:00,580,19,23,0
2024-12-23 19:00:00,3360,19,23,0
2024-12-23 19:00:00,2961,19,23,0
2024-12-23 19:00:00,2939,19,23,0
2024-12-23 19:00:00,1874,19,23,0
2024-12-23 19:00:00,2013,19,23,0
2024-12-23 19:00:00,1125,19,23,0
2024-12-23 19:00:00,7499,19,23,0
2024-12-23 19:00:00,7594,19,23,0
2024-12-23 19:00:00,9581,19,23,0
2024-12-23 19:00:00,31833,19,23,0
2024-12-23 19:00:00,28874,19,23,0
2024-12-23 19:00:00,24158,19,23,0
2024-12-23 19:00:00,27926,19,23,0
2024-12-23 19:00:00,28767,19,23,0
2024-12-23 19:00:00,27150,19,23,0
2024-12-23 19:00:00,173,19,23,0
2024-12-23 19:00:00,32232,19,23,0
2024-12-23 19:00:00,32753,19,23,0
2024-12-23 19:00:00,32338,19,23,0
2024-12-23 19:00:00,312,19,23,0
2024-12-23 19:00:00,318,19,23,0
2024-12-23 19:00:00,650,19,23,0
2024-12-23 19:00:00,26725,19,23,0
2024-12-23 19:00:00,23612,19,23,0
2024-12-23 19:00:00,20578,19,23,0
2024-12-23 19:00:00,7937,19,23,0
2024-12-23 19:00:00,8349,19,23,0
2024-12-23 19:00:00,8636,19,23,0
2024-12-23 19:00:00,629,19,23,0
2024-12-23 19:00:00,668,19,23,0
2024-12-23 19:00:00,523,19,23,0
2024-12-23 19:00:00,274,19,23,0
2024-12-23 19:00:00,318,19,23,0
2024-12-23 19:00:00,300,19,23,0
2024-12-23 19:00:00,300,19,23,0
2024-12-23 19:00:00,13055,19,23,0
2024-12-23 19:00:00,13288,19,23,0
2024-12-23 19:00:00,12319,19,23,0
2024-12-23 19:00:00,826,19,23,0
2024-12-23 19:00:00,823,19,23,0
2024-12-23 19:00:00,494,19,23,0
2024-12-23 19:00:00,48579,19,23,0
2024-12-23 19:00:00,48524,19,23,0
2024-12-23 19:00:00,46162,19,23,0
2024-12-23 19:00:00,26104,19,23,0
2024-12-23 19:00:00,24797,19,23,0
2024-12-23 19:00:00,25085,19,23,0
2024-12-23 19:00:00,1210,19,23,0
2024-12-23 19:00:00,1870,19,23,0
2024-12-23 19:00:00,1925,19,23,0
2024-12-23 19:00:00,1700,19,23,0
2024-12-23 19:00:00,5257,19,23,0
2024-12-23 19:00:00,3830,19,23,0
2024-12-23 19:00:00,4129,19,23,0
2024-12-23 19:00:00,14506,19,23,0
2024-12-23 19:00:00,14807,19,23,0
2024-12-23 19:00:00,14189,19,23,0
2024-12-23 19:00:00,730,19,23,0
2024-12-23 19:00:00,755,19,23,0
2024-12-23 19:00:00,498,19,23,0
2024-12-23 19:00:00,2536,19,23,0
2024-12-23 19:00:00,208,19,23,0
2024-12-23 19:00:00,189,19,23,0
2024-12-23 19:00:00,185,19,23,0
2024-12-23 19:00:00,173,19,23,0
2024-12-23 19:00:00,173,19,23,0
2024-12-23 19:00:00,491,19,23,0
2024-12-23 19:00:00,62,19,23,0
2024-12-23 19:00:00,62,19,23,0
2024-12-23 19:00:00,0,19,23,0
2024-12-23 19:00:00,248,19,23,0
2024-12-23 19:00:00,311,19,23,0
2024-12-23 19:00:00,660,19,23,0
2024-12-23 19:00:00,2026,19,23,0
2024-12-23 19:00:00,2119,19,23,0
2024-12-23 19:00:00,1238,19,23,0
2024-12-23 19:00:00,16479,19,23,0
2024-12-23 19:00:00,16440,19,23,0
2024-12-23 19:00:00,12672,19,23,0
2024-12-23 19:00:00,1536,19,23,0
2024-12-23 19:00:00,1472,19,23,0
2024-12-23 19:00:00,736,19,23,0
2024-12-23 19:00:00,2714,19,23,0
2024-12-23 19:00:00,2638,19,23,0
2024-12-23 19:00:00,1571,19,23,0
2024-12-23 19:00:00,4218,19,23,0
2024-12-23 19:00:00,4142,19,23,0
2024-12-23 19:00:00,3813,19,23,0
2024-12-23 19:00:00,84962,19,23,0
2024-12-23 19:00:00,106026,19,23,0
2024-12-23 19:00:00,103824,19,23,0
2024-12-23 19:00:00,84322,19,23,0
2024-12-23 19:00:00,6773,19,23,0
2024-12-23 19:00:00,6640,19,23,0
2024-12-23 19:00:00,77519,19,23,0
2024-12-23 19:00:00,16479,19,23,0
2024-12-23 19:00:00,16440,19,23,0
2024-12-23 19:00:00,12672,19,23,0
2024-12-23 19:00:00,4187,19,23,0
2024-12-23 19:00:00,3404,19,23,0
2024-12-23 19:00:00,3931,19,23,0
2024-12-23 19:00:00,44417,19,23,0
2024-12-23 19:00:00,42799,19,23,0
2024-12-23 19:00:00,43062,19,23,0
2024-12-23 19:00:00,1508,19,23,0
2024-12-23 19:00:00,1496,19,23,0
2024-12-23 19:00:00,2505,19,23,0
2024-12-23 19:00:00,21270,19,23,0
2024-12-23 19:00:00,19337,19,23,0
2024-12-23 19:00:00,15004,19,23,0
2024-12-23 19:00:00,21270,19,23,0
2024-12-23 19:00:00,19337,19,23,0
2024-12-23 19:00:00,15004,19,23,0
2024-12-23 19:00:00,6456,19,23,0
2024-12-23 19:00:00,6305,19,23,0
2024-12-23 19:00:00,7482,19,23,0
2024-12-23 19:00:00,2763,19,23,0
2024-12-23 19:00:00,2997,19,23,0
2024-12-23 19:00:00,575,19,23,0
2024-12-23 19:00:00,2995,19,23,0
2024-12-23 19:00:00,2895,19,23,0
2024-12-23 19:00:00,1022,19,23,0
2024-12-23 19:00:00,84962,19,23,0
2024-12-23 19:00:00,106026,19,23,0
2024-12-23 19:00:00,103824,19,23,0
2024-12-23 19:00:00,1558,19,23,0
2024-12-23 19:00:00,1414,19,23,0
2024-12-23 19:00:00,2646,19,23,0
2024-12-23 19:00:00,4899,19,23,0
2024-12-23 19:00:00,4832,19,23,0
2024-12-23 19:00:00,4881,19,23,0
2024-12-23 19:00:00,3358,19,23,0
2024-12-23 19:00:00,2668,19,23,0
2024-12-23 19:00:00,1212,19,23,0
2024-12-23 19:00:00,3379,19,23,0
2024-12-23 19:00:00,3536,19,23,0
2024-12-23 19:00:00,2323,19,23,0
2024-12-23 19:00:00,2926,19,23,0
2024-12-23 19:00:00,2926,19,23,0
2024-12-23 19:00:00,3171,19,23,0
2024-12-23 19:00:00,1232,19,23,0
2024-12-23 19:00:00,1335,19,23,0
2024-12-23 19:00:00,438,19,23,0
2024-12-23 19:00:00,27826,19,23,0
2024-12-23 19:00:00,28724,19,23,0
2024-12-23 19:00:00,25920,19,23,0
2024-12-23 19:00:00,34,19,23,0
2024-12-23 19:00:00,222,19,23,0
2024-12-23 19:00:00,180,19,23,0
2024-12-23 19:00:00,1623,19,23,0
2024-12-23 19:00:00,1401,19,23,0
2024-12-23 19:00:00,38,19,23,0
2024-12-23 19:00:00,34,19,23,0
2024-12-23 19:00:00,27826,19,23,0
2024-12-23 19:00:00,28724,19,23,0
2024-12-23 19:00:00,25882,19,23,0
2024-12-23 19:00:00,17,19,23,0
2024-12-23 19:00:00,49,19,23,0
2024-12-23 19:00:00,354,19,23,0
2024-12-23 19:00:00,2894,19,23,0
2024-12-23 19:00:00,3069,19,23,0
2024-12-23 19:00:00,5649,19,23,0
2024-12-23 19:00:00,10433,19,23,0
2024-12-23 19:00:00,10229,19,23,0
2024-12-23 19:00:00,14502,19,23,0
2024-12-23 19:00:00,55,19,23,0
2024-12-23 19:00:00,32215,19,23,0
2024-12-23 19:00:00,32704,19,23,0
2024-12-23 19:00:00,31984,19,23,0
2024-12-23 19:00:00,296,19,23,0
2024-12-23 19:00:00,284,19,23,0
2024-12-23 19:00:00,339,19,23,0
2024-12-23 19:00:00,2147,19,23,0
2024-12-23 19:00:00,2048,19,23,0
2024-12-23 19:00:00,2184,19,23,0
2024-12-23 19:00:00,19144,19,23,0
2024-12-23 19:00:00,20206,19,23,0
2024-12-23 19:00:00,17932,19,23,0
2024-12-23 19:00:00,1187,19,23,0
2024-12-23 19:00:00,1202,19,23,0
2024-12-23 19:00:00,1242,19,23,0
2024-12-23 19:00:00,55,19,23,0
2024-12-23 19:00:00,48579,19,23,0
2024-12-23 19:00:00,48524,19,23,0
2024-12-23 19:00:00,46162,19,23,0
2024-12-23 19:00:00,272,19,23,0
2024-12-23 19:00:00,300,19,23,0
2024-12-23 19:00:00,224,19,23,0
2024-12-23 19:00:00,617,19,23,0
2024-12-23 19:00:00,632,19,23,0
2024-12-23 19:00:00,384,19,23,0
2024-12-23 19:00:00,19144,19,23,0
2024-12-23 19:00:00,20206,19,23,0
2024-12-23 19:00:00,17932,19,23,0
2024-12-23 19:00:00,3741,19,23,0
2024-12-23 19:00:00,3286,19,23,0
2024-12-23 19:00:00,4030,19,23,0
2024-12-23 19:00:00,608,19,23,0
2024-12-23 19:00:00,760,19,23,0
2024-12-23 19:00:00,767,19,23,0
2024-12-23 19:00:00,96,19,23,0
2024-12-23 19:00:00,112,19,23,0
2024-12-23 19:00:00,67,19,23,0
2024-12-23 19:00:00,174,19,23,0
2024-12-23 19:00:00,174,19,23,0
2024-12-23 19:00:00,178,19,23,0
2024-12-23 19:00:00,173,19,23,0
2024-12-23 18:00:00,2664,18,23,0
2024-12-23 18:00:00,2740,18,23,0
2024-12-23 18:00:00,3245,18,23,0
2024-12-23 18:00:00,1681,18,23,0
2024-12-23 18:00:00,1747,18,23,0
2024-12-23 18:00:00,766,18,23,0
2024-12-23 18:00:00,565,18,23,0
2024-12-23 18:00:00,3443,18,23,0
2024-12-23 18:00:00,2836,18,23,0
2024-12-23 18:00:00,3047,18,23,0
2024-12-23 18:00:00,1902,18,23,0
2024-12-23 18:00:00,2013,18,23,0
2024-12-23 18:00:00,1130,18,23,0
2024-12-23 18:00:00,7649,18,23,0
2024-12-23 18:00:00,7606,18,23,0
2024-12-23 18:00:00,9387,18,23,0
2024-12-23 18:00:00,30878,18,23,0
2024-12-23 18:00:00,29982,18,23,0
2024-12-23 18:00:00,22053,18,23,0
2024-12-23 18:00:00,29316,18,23,0
2024-12-23 18:00:00,30142,18,23,0
2024-12-23 18:00:00,28121,18,23,0
2024-12-23 18:00:00,177,18,23,0
2024-12-23 18:00:00,32788,18,23,0
2024-12-23 18:00:00,33295,18,23,0
2024-12-23 18:00:00,32695,18,23,0
2024-12-23 18:00:00,323,18,23,0
2024-12-23 18:00:00,330,18,23,0
2024-12-23 18:00:00,777,18,23,0
2024-12-23 18:00:00,25732,18,23,0
2024-12-23 18:00:00,24694,18,23,0
2024-12-23 18:00:00,18645,18,23,0
2024-12-23 18:00:00,8413,18,23,0
2024-12-23 18:00:00,8838,18,23,0
2024-12-23 18:00:00,9072,18,23,0
2024-12-23 18:00:00,668,18,23,0
2024-12-23 18:00:00,727,18,23,0
2024-12-23 18:00:00,535,18,23,0
2024-12-23 18:00:00,276,18,23,0
2024-12-23 18:00:00,330,18,23,0
2024-12-23 18:00:00,309,18,23,0
2024-12-23 18:00:00,330,18,23,0
2024-12-23 18:00:00,0,18,23,0
2024-12-23 18:00:00,13682,18,23,0
2024-12-23 18:00:00,13864,18,23,0
2024-12-23 18:00:00,12648,18,23,0
2024-12-23 18:00:00,825,18,23,0
2024-12-23 18:00:00,845,18,23,0
2024-12-23 18:00:00,514,18,23,0
2024-12-23 18:00:00,49152,18,23,0
2024-12-23 18:00:00,48967,18,23,0
2024-12-23 18:00:00,47454,18,23,0
2024-12-23 18:00:00,26026,18,23,0
2024-12-23 18:00:00,24735,18,23,0
2024-12-23 18:00:00,25484,18,23,0
2024-12-23 18:00:00,1200,18,23,0
2024-12-23 18:00:00,1877,18,23,0
2024-12-23 18:00:00,1905,18,23,0
2024-12-23 18:00:00,1685,18,23,0
2024-12-23 18:00:00,5280,18,23,0
2024-12-23 18:00:00,3892,18,23,0
2024-12-23 18:00:00,4266,18,23,0
2024-12-23 18:00:00,14403,18,23,0
2024-12-23 18:00:00,14659,18,23,0
2024-12-23 18:00:00,14336,18,23,0
2024-12-23 18:00:00,735,18,23,0
2024-12-23 18:00:00,763,18,23,0
2024-12-23 18:00:00,516,18,23,0
2024-12-23 18:00:00,2621,18,23,0
2024-12-23 18:00:00,212,18,23,0
2024-12-23 18:00:00,192,18,23,0
2024-12-23 18:00:00,190,18,23,0
2024-12-23 18:00:00,84,18,23,0
2024-12-23 18:00:00,84,18,23,0
2024-12-23 18:00:00,491,18,23,0
2024-12-23 18:00:00,60,18,23,0
2024-12-23 18:00:00,63,18,23,0
2024-12-23 18:00:00,0,18,23,0
2024-12-23 18:00:00,237,18,23,0
2024-12-23 18:00:00,310,18,23,0
2024-12-23 18:00:00,664,18,23,0
2024-12-23 18:00:00,2089,18,23,0
2024-12-23 18:00:00,2176,18,23,0
2024-12-23 18:00:00,1270,18,23,0
2024-12-23 18:00:00,16310,18,23,0
2024-12-23 18:00:00,16340,18,23,0
2024-12-23 18:00:00,12529,18,23,0
2024-12-23 18:00:00,1547,18,23,0
2024-12-23 18:00:00,1498,18,23,0
2024-12-23 18:00:00,782,18,23,0
2024-12-23 18:00:00,2730,18,23,0
2024-12-23 18:00:00,2662,18,23,0
2024-12-23 18:00:00,1384,18,23,0
2024-12-23 18:00:00,4348,18,23,0
2024-12-23 18:00:00,4285,18,23,0
2024-12-23 18:00:00,3944,18,23,0
2024-12-23 18:00:00,84962,18,23,0
2024-12-23 18:00:00,106855,18,23,0
2024-12-23 18:00:00,105399,18,23,0
2024-12-23 18:00:00,85861,18,23,0
2024-12-23 18:00:00,7025,18,23,0
2024-12-23 18:00:00,7189,18,23,0
2024-12-23 18:00:00,78849,18,23,0
2024-12-23 18:00:00,16310,18,23,0
2024-12-23 18:00:00,16340,18,23,0
2024-12-23 18:00:00,12529,18,23,0
2024-12-23 18:00:00,4023,18,23,0
2024-12-23 18:00:00,3512,18,23,0
2024-12-23 18:00:00,3455,18,23,0
2024-12-23 18:00:00,44647,18,23,0
2024-12-23 18:00:00,43141,18,23,0
2024-12-23 18:00:00,35372,18,23,0
2024-12-23 18:00:00,1524,18,23,0
2024-12-23 18:00:00,1509,18,23,0
2024-12-23 18:00:00,2707,18,23,0
2024-12-23 18:00:00,21426,18,23,0
2024-12-23 18:00:00,19250,18,23,0
2024-12-23 18:00:00,14948,18,23,0
2024-12-23 18:00:00,21426,18,23,0
2024-12-23 18:00:00,19250,18,23,0
2024-12-23 18:00:00,14948,18,23,0
2024-12-23 18:00:00,6401,18,23,0
2024-12-23 18:00:00,6368,18,23,0
2024-12-23 18:00:00,2790,18,23,0
2024-12-23 18:00:00,3058,18,23,0
2024-12-23 18:00:00,556,18,23,0
2024-12-23 18:00:00,2978,18,23,0
2024-12-23 18:00:00,2927,18,23,0
2024-12-23 18:00:00,1025,18,23,0
2024-12-23 18:00:00,84962,18,23,0
2024-12-23 18:00:00,106855,18,23,0
2024-12-23 18:00:00,105399,18,23,0
2024-12-23 18:00:00,1678,18,23,0
2024-12-23 18:00:00,1450,18,23,0
2024-12-23 18:00:00,2755,18,23,0
2024-12-23 18:00:00,4927,18,23,0
2024-12-23 18:00:00,4860,18,23,0
2024-12-23 18:00:00,4822,18,23,0
2024-12-23 18:00:00,3412,18,23,0
2024-12-23 18:00:00,2563,18,23,0
2024-12-23 18:00:00,1213,18,23,0
2024-12-23 18:00:00,3546,18,23,0
2024-12-23 18:00:00,3706,18,23,0
2024-12-23 18:00:00,2468,18,23,0
2024-12-23 18:00:00,3007,18,23,0
2024-12-23 18:00:00,3007,18,23,0
2024-12-23 18:00:00,3217,18,23,0
2024-12-23 18:00:00,1255,18,23,0
2024-12-23 18:00:00,1323,18,23,0
2024-12-23 18:00:00,429,18,23,0
2024-12-23 18:00:00,29052,18,23,0
2024-12-23 18:00:00,29945,18,23,0
2024-12-23 18:00:00,27132,18,23,0
2024-12-23 18:00:00,98,18,23,0
2024-12-23 18:00:00,227,18,23,0
2024-12-23 18:00:00,186,18,23,0
